STATE_NAME,STATECODE,STATE_FIPS,COUNTY,FORMAL_COUNTY,CNTY_FIPS,total_bldg_area,LandAreaSqMiles,bldg_area_per_sq_mile
Maryland,MD,24,Anne Arundel,Anne Arundel County,003,157644900,414.9,379958.7852494577
Maryland,MD,24,Baltimore,Baltimore County,005,292226400,598.3,488427.87899047305
Maryland,MD,24,Baltimore,Baltimore city,005,289339400,598.3,483602.54053150595
Maryland,MD,24,Calvert,Calvert County,009,8306800,213.15,38971.61623269998
Maryland,MD,24,Caroline,Caroline County,011,5572100,319.42,17444.430530336234
Maryland,MD,24,Carroll,Carroll County,013,30668800,447.6,68518.3199285076
Maryland,MD,24,Cecil,Cecil County,015,33662000,346.27,97213.15736275162
Maryland,MD,24,Charles,Charles County,017,25757300,457.75,56269.36100491535
Maryland,MD,24,Dorchester,Dorchester County,019,6577600,540.77,12163.396638127115
Maryland,MD,24,Frederick,Frederick County,021,69223900,660.22,104849.74705401229
Maryland,MD,24,Garrett,Garrett County,023,3027400,647.1,4678.411373821666
Maryland,MD,24,Harford,Harford County,025,72448900,437.09,165752.8197853989
Maryland,MD,24,Howard,Howard County,027,118072700,250.74,470896.9450426737
Maryland,MD,24,Kent,Kent County,029,3437100,277.03,12406.959535068405
Maryland,MD,24,Montgomery,Montgomery County,031,330537400,491.25,672849.6692111959
Maryland,MD,24,Prince George's,Prince George's County,033,287281000,482.69,595166.6701195384
Maryland,MD,24,Queen Anne's,Queen Anne's County,035,6720400,371.91,18069.963163130862
Maryland,MD,24,St. Mary's,St. Mary's County,037,18570500,357.18,51991.992832745396
Maryland,MD,24,Somerset,Somerset County,039,2705200,319.72,8461.153509320655
Maryland,MD,24,Talbot,Talbot County,041,7135200,268.54,26570.343338050196
Maryland,MD,24,Washington,Washington County,043,67341300,457.78,147104.06745598323
Maryland,MD,24,Wicomico,Wicomico County,045,25111900,374.44,67065.21739130435
Maryland,MD,24,Worcester,Worcester County,047,12095600,468.28,25829.845391646024
Massachusetts,MA,25,Barnstable,Barnstable County,001,38811600,393.72,98576.65345931117
Massachusetts,MA,25,Berkshire,Berkshire County,003,45952900,926.83,49580.72138364101
Massachusetts,MA,25,Bristol,Bristol County,005,171237700,553.1,309596.2755378774
Massachusetts,MA,25,Dukes,Dukes County,007,739500,103.25,7162.227602905569
Massachusetts,MA,25,Essex,Essex County,009,201259700,492.56,408599.3584537924
Massachusetts,MA,25,Franklin,Franklin County,011,16394700,699.32,23443.773951838928
Massachusetts,MA,25,Hampden,Hampden County,013,137324100,617.14,222516.93294876366
Massachusetts,MA,25,Hampshire,Hampshire County,015,31202600,527.26,59178.773280734364
Massachusetts,MA,25,Middlesex,Middlesex County,017,543467800,817.82,664532.2931696461
Massachusetts,MA,25,Nantucket,Nantucket County,019,1204500,44.97,26784.523015343562
Massachusetts,MA,25,Norfolk,Norfolk County,021,229005800,396.11,578136.8811693721
Massachusetts,MA,25,Plymouth,Plymouth County,023,101449100,659.08,153925.32014322994
Massachusetts,MA,25,Suffolk,Suffolk County,025,437536300,58.15,7524269.991401548
Massachusetts,MA,25,Worcester,Worcester County,027,233077500,1510.77,154277.28906451678
Michigan,MI,26,Alcona,Alcona County,001,559000,674.59,828.6514771935546
Michigan,MI,26,Alger,Alger County,003,1179400,915.07,1288.863147081644
Michigan,MI,26,Allegan,Allegan County,005,30039500,825.23,36401.36689165445
Michigan,MI,26,Alpena,Alpena County,007,4453600,571.86,7787.920120309166
Michigan,MI,26,Antrim,Antrim County,009,1395400,475.7,2933.3613622030693
Michigan,MI,26,Arenac,Arenac County,011,1083400,363.19,2983.0116467964426
Michigan,MI,26,Baraga,Baraga County,013,411300,898.26,457.88524480662613
Michigan,MI,26,Barry,Barry County,015,3781700,553.09,6837.404400730441
Michigan,MI,26,Bay,Bay County,017,17137800,442.3,38747.00429572688
Michigan,MI,26,Benzie,Benzie County,019,1690700,319.7,5288.395370659994
Michigan,MI,26,Berrien,Berrien County,021,38700700,567.75,68165.03742844562
Michigan,MI,26,Branch,Branch County,023,7610800,506.37,15030.116318107313
Michigan,MI,26,Calhoun,Calhoun County,025,47937000,706.23,67877.3204196933
Michigan,MI,26,Cass,Cass County,027,6580900,490.06,13428.763824837775
Michigan,MI,26,Charlevoix,Charlevoix County,029,2973300,416.34,7141.518950857473
Michigan,MI,26,Cheboygan,Cheboygan County,031,3951000,715.26,5523.86544752957
Michigan,MI,26,Chippewa,Chippewa County,033,4931800,1558.42,3164.615443846973
Michigan,MI,26,Clare,Clare County,035,2499100,564.32,4428.515735752764
Michigan,MI,26,Clinton,Clinton County,037,18655300,566.41,32936.03573383239
Michigan,MI,26,Crawford,Crawford County,039,1601300,556.28,2878.586323434242
Michigan,MI,26,Delta,Delta County,041,4882500,1171.1,4169.157202630006
Michigan,MI,26,Dickinson,Dickinson County,043,5702500,761.4,7489.49303913843
Michigan,MI,26,Eaton,Eaton County,045,46517000,575.18,80873.81341493099
Michigan,MI,26,Emmet,Emmet County,047,6308900,467.49,13495.261930736486
Michigan,MI,26,Genesee,Genesee County,049,114260800,636.98,179378.94439385852
Michigan,MI,26,Gladwin,Gladwin County,051,1878500,501.78,3743.6725258081233
Michigan,MI,26,Gogebic,Gogebic County,053,1516700,1101.85,1376.5031537868133
Michigan,MI,26,Grand Traverse,Grand Traverse County,055,21629400,464.33,46581.95679796697
Michigan,MI,26,Gratiot,Gratiot County,057,4179600,568.46,7352.496217851739
Michigan,MI,26,Hillsdale,Hillsdale County,059,5812600,598.13,9717.954290873222
Michigan,MI,26,Houghton,Houghton County,061,3331300,1009.1,3301.2585472202954
Michigan,MI,26,Huron,Huron County,063,4979000,835.71,5957.808330641012
Michigan,MI,26,Ingham,Ingham County,065,124009200,556.12,222990.00215780767
Michigan,MI,26,Ionia,Ionia County,067,8894200,571.3,15568.352879397866
Michigan,MI,26,Iosco,Iosco County,069,3001600,549.1,5466.399562921143
Michigan,MI,26,Iron,Iron County,071,1133600,1166.15,972.0876388114735
Michigan,MI,26,Isabella,Isabella County,073,13746100,572.68,24003.108193057207
Michigan,MI,26,Jackson,Jackson County,075,41383700,701.67,58978.8647084812
Michigan,MI,26,Kalamazoo,Kalamazoo County,077,92956200,561.66,165502.61724174768
Michigan,MI,26,Kalkaska,Kalkaska County,079,1602100,559.87,2861.5571471948847
Michigan,MI,26,Kent,Kent County,081,300058200,846.95,354280.89025326166
Michigan,MI,26,Keweenaw,Keweenaw County,083,107700,540.11,199.40382514672936
Michigan,MI,26,Lake,Lake County,085,741600,567.37,1307.0835609919452
Michigan,MI,26,Lapeer,Lapeer County,087,19458400,643.01,30261.42672742259
Michigan,MI,26,Leelanau,Leelanau County,089,1489000,347.17,4288.9650603450755
Michigan,MI,26,Lenawee,Lenawee County,091,16512800,749.56,22029.990928011102
Michigan,MI,26,Livingston,Livingston County,093,42280300,565.25,74799.29234851836
Michigan,MI,26,Luce,Luce County,095,413800,899.08,460.24825377052093
Michigan,MI,26,Mackinac,Mackinac County,097,1888200,1021.57,1848.3314897657526
Michigan,MI,26,Macomb,Macomb County,099,294035400,479.22,613570.8025541505
Michigan,MI,26,Manistee,Manistee County,101,3502100,542.15,6459.651387992253
Michigan,MI,26,Marquette,Marquette County,103,11309700,1808.4,6253.981420039814
Michigan,MI,26,Mason,Mason County,105,5270500,495.07,10645.969256872766
Michigan,MI,26,Mecosta,Mecosta County,107,6167300,555.07,11110.850883672329
Michigan,MI,26,Menominee,Menominee County,109,2444800,1044.08,2341.5830204582026
Michigan,MI,26,Midland,Midland County,111,14807400,516.25,28682.615012106537
Michigan,MI,26,Missaukee,Missaukee County,113,537200,564.73,951.2510403201529
Michigan,MI,26,Monroe,Monroe County,115,38464400,549.39,70012.92342416134
Michigan,MI,26,Montcalm,Montcalm County,117,7791000,705.4,11044.797278140062
Michigan,MI,26,Montmorency,Montmorency County,119,594100,546.66,1086.7815461164162
Michigan,MI,26,Muskegon,Muskegon County,121,48678800,499.25,97503.8557836755
Michigan,MI,26,Newaygo,Newaygo County,123,4103700,813.2,5046.360059026069
Michigan,MI,26,Oakland,Oakland County,125,513770800,867.66,592133.7851232049
Michigan,MI,26,Oceana,Oceana County,127,2735000,512.07,5341.066651043802
Michigan,MI,26,Ogemaw,Ogemaw County,129,2423700,563.49,4301.229835489538
Michigan,MI,26,Ontonagon,Ontonagon County,131,550300,1311.23,419.6822830472152
Michigan,MI,26,Osceola,Osceola County,133,2561600,566.39,4522.678719610163
Michigan,MI,26,Oscoda,Oscoda County,135,816000,565.73,1442.3841761971257
Michigan,MI,26,Otsego,Otsego County,137,5326400,514.97,10343.126784084508
Michigan,MI,26,Ottawa,Ottawa County,139,86497300,563.47,153508.26130938646
Michigan,MI,26,Presque Isle,Presque Isle County,141,844300,658.72,1281.7282001457372
Michigan,MI,26,Roscommon,Roscommon County,143,3744100,519.64,7205.180509583558
Michigan,MI,26,Saginaw,Saginaw County,145,43803500,800.11,54746.84730849508
Michigan,MI,26,St. Clair,St. Clair County,147,28095200,721.17,38957.80467850854
Michigan,MI,26,St. Joseph,St. Joseph County,149,12754300,500.59,25478.53532831259
Michigan,MI,26,Sanilac,Sanilac County,151,3837200,962.57,3986.411377873817
Michigan,MI,26,Schoolcraft,Schoolcraft County,153,632000,1171.36,539.5437781723808
Michigan,MI,26,Shiawassee,Shiawassee County,155,9614800,530.67,18118.227900578517
Michigan,MI,26,Tuscola,Tuscola County,157,4650800,803.13,5790.843325489024
Michigan,MI,26,Van Buren,Van Buren County,159,9555400,607.47,15729.830279684593
Michigan,MI,26,Washtenaw,Washtenaw County,161,141698500,705.97,200714.6196013995
Michigan,MI,26,Wayne,Wayne County,163,713932900,612.08,1166404.5549601358
Michigan,MI,26,Wexford,Wexford County,165,5719800,565,10123.53982300885
Minnesota,MN,27,Aitkin,Aitkin County,001,918300,1821.66,504.10065544613155
Minnesota,MN,27,Anoka,Anoka County,003,95721200,423.01,226285.90340653886
Minnesota,MN,27,Becker,Becker County,005,4768000,1315.2,3625.304136253041
Minnesota,MN,27,Beltrami,Beltrami County,007,5695700,2504.94,2273.7869968941372
Minnesota,MN,27,Benton,Benton County,009,14099700,408.3,34532.696546656865
Minnesota,MN,27,Big Stone,Big Stone County,011,501800,499.02,1005.5709190012425
Minnesota,MN,27,Blue Earth,Blue Earth County,013,22335600,747.84,29866.816431322208
Minnesota,MN,27,Brown,Brown County,015,3523400,611.09,5765.762817260959
Minnesota,MN,27,Carlton,Carlton County,017,4668500,861.38,5419.791497364694
Minnesota,MN,27,Carver,Carver County,019,28458700,354.33,80316.93618942794
Minnesota,MN,27,Cass,Cass County,021,2642300,2021.54,1307.0728256675604
Minnesota,MN,27,Chippewa,Chippewa County,023,2397800,581.12,4126.170154185022
Minnesota,MN,27,Chisago,Chisago County,025,9306700,414.86,22433.35100997927
Minnesota,MN,27,Clay,Clay County,027,11010200,1045.37,10532.347398528751
Minnesota,MN,27,Clearwater,Clearwater County,029,351400,998.94,351.7728792520071
Minnesota,MN,27,Cook,Cook County,031,685500,1452.28,472.016415567246
Minnesota,MN,27,Cottonwood,Cottonwood County,033,1427700,638.61,2235.636773617701
Minnesota,MN,27,Crow Wing,Crow Wing County,035,12834300,999.1,12845.861275147632
Minnesota,MN,27,Dakota,Dakota County,037,156384600,562.17,278180.26575591014
Minnesota,MN,27,Dodge,Dodge County,039,1855700,439.28,4224.412675286833
Minnesota,MN,27,Douglas,Douglas County,041,6951000,637.3,10906.95120037659
Minnesota,MN,27,Faribault,Faribault County,043,1573400,712.48,2208.3426903211316
Minnesota,MN,27,Fillmore,Fillmore County,045,1220400,861.3,1416.9278996865205
Minnesota,MN,27,Freeborn,Freeborn County,047,5448700,707.09,7705.808312944604
Minnesota,MN,27,Goodhue,Goodhue County,049,6359600,756.84,8402.832831245705
Minnesota,MN,27,Grant,Grant County,051,405700,548.16,740.1123759486281
Minnesota,MN,27,Hennepin,Hennepin County,053,662862300,553.59,1197388.5005148214
Minnesota,MN,27,Houston,Houston County,055,615800,552.06,1115.4584646596386
Minnesota,MN,27,Hubbard,Hubbard County,057,2495200,925.68,2695.5319332814797
Minnesota,MN,27,Isanti,Isanti County,059,7056600,435.79,16192.661603065697
Minnesota,MN,27,Itasca,Itasca County,061,6970200,2667.72,2612.79294678602
Minnesota,MN,27,Jackson,Jackson County,063,1757600,702.98,2500.2133773364817
Minnesota,MN,27,Kanabec,Kanabec County,065,1914700,521.59,3670.8909296573934
Minnesota,MN,27,Kandiyohi,Kandiyohi County,067,8040200,796.79,10090.739090601037
Minnesota,MN,27,Kittson,Kittson County,069,238600,1098.8,217.14597742992356
Minnesota,MN,27,Koochiching,Koochiching County,071,1878900,3104.07,605.3020711517458
Minnesota,MN,27,Lac qui Parle,Lac qui Parle County,073,529600,765.02,692.2694831507673
Minnesota,MN,27,Lake,Lake County,075,1383200,2109.29,655.7656841875703
Minnesota,MN,27,Lake,Lake of the Woods County,075,430800,2109.29,204.23934120011947
Minnesota,MN,27,Lake of the Woods,Lake of the Woods County,077,430800,1297.87,331.9284674119904
Minnesota,MN,27,Le Sueur,Le Sueur County,079,4831600,448.76,10766.556734111775
Minnesota,MN,27,Lincoln,Lincoln County,081,154700,536.76,288.21074595722484
Minnesota,MN,27,Lyon,Lyon County,083,3867300,714.56,5412.141737572772
Minnesota,MN,27,McLeod,McLeod County,085,10750100,491.47,21873.359513296844
Minnesota,MN,27,Mahnomen,Mahnomen County,087,303200,557.88,543.4860543486054
Minnesota,MN,27,Marshall,Marshall County,089,329500,1775.07,185.6264823359079
Minnesota,MN,27,Martin,Martin County,091,3090600,712.35,4338.59759949463
Minnesota,MN,27,Meeker,Meeker County,093,2957900,608.18,4863.527245223454
Minnesota,MN,27,Mille Lacs,Mille Lacs County,095,3283500,572.31,5737.275252922368
Minnesota,MN,27,Morrison,Morrison County,097,3426300,1125.06,3045.437576662578
Minnesota,MN,27,Mower,Mower County,099,5379400,711.33,7562.453432302869
Minnesota,MN,27,Murray,Murray County,101,193600,704.7,274.7268341138073
Minnesota,MN,27,Nicollet,Nicollet County,103,4308100,448.49,9605.788311891012
Minnesota,MN,27,Nobles,Nobles County,105,2250300,715.11,3146.788605948735
Minnesota,MN,27,Norman,Norman County,107,343900,872.79,394.0237628753767
Minnesota,MN,27,Olmsted,Olmsted County,109,43586000,653.35,66711.56348052346
Minnesota,MN,27,Otter Tail,Otter Tail County,111,7708400,1972.07,3908.7861992728454
Minnesota,MN,27,Pennington,Pennington County,113,5365900,616.57,8702.823685875082
Minnesota,MN,27,Pine,Pine County,115,2975200,1411.29,2108.1421961467877
Minnesota,MN,27,Pipestone,Pipestone County,117,1049100,465.06,2255.8379563927233
Minnesota,MN,27,Polk,Polk County,119,4598900,1971.13,2333.128712971747
Minnesota,MN,27,Pope,Pope County,121,866500,669.71,1293.8436039479775
Minnesota,MN,27,Ramsey,Ramsey County,123,244999200,152.21,1609613.0346232178
Minnesota,MN,27,Red Lake,Red Lake County,125,212600,432.41,491.6630050183853
Minnesota,MN,27,Redwood,Redwood County,127,1168000,878.57,1329.433055988709
Minnesota,MN,27,Renville,Renville County,129,948700,982.91,965.1951857240236
Minnesota,MN,27,Rice,Rice County,131,17496200,495.68,35297.369270497096
Minnesota,MN,27,Rock,Rock County,133,805200,482.46,1668.9466484268125
Minnesota,MN,27,Roseau,Roseau County,135,1636800,1671.6,979.1816223977029
Minnesota,MN,27,St. Louis,St. Louis County,137,49308400,6247.4,7892.627332970516
Minnesota,MN,27,Scott,Scott County,139,43686200,356.48,122548.8105924596
Minnesota,MN,27,Sherburne,Sherburne County,141,19907300,432.92,45983.78453293911
Minnesota,MN,27,Sibley,Sibley County,143,2047000,588.78,3476.680593770169
Minnesota,MN,27,Stearns,Stearns County,145,57581600,1343.13,42871.2038298601
Minnesota,MN,27,Steele,Steele County,147,11334500,429.65,26380.77504945886
Minnesota,MN,27,Stevens,Stevens County,149,876300,563.6,1554.8261178140524
Minnesota,MN,27,Swift,Swift County,151,954000,742.08,1285.5756791720569
Minnesota,MN,27,Todd,Todd County,153,1721900,944.98,1822.1549662426717
Minnesota,MN,27,Traverse,Traverse County,155,249800,573.9,435.26746820003484
Minnesota,MN,27,Wabasha,Wabasha County,157,1444700,522.98,2762.438334161918
Minnesota,MN,27,Wadena,Wadena County,159,1401100,536.27,2612.6764502955602
Minnesota,MN,27,Waseca,Waseca County,161,3191200,423.36,7537.792894935752
Minnesota,MN,27,Washington,Washington County,163,58854400,384.28,153154.9911522848
Minnesota,MN,27,Watonwan,Watonwan County,165,1170100,434.95,2690.1942752040463
Minnesota,MN,27,Wilkin,Wilkin County,167,281100,750.96,374.32086928731223
Minnesota,MN,27,Winona,Winona County,169,8073800,626.21,12893.118921767458
Minnesota,MN,27,Wright,Wright County,171,29556900,661.46,44684.33465364497
Minnesota,MN,27,Yellow Medicine,Yellow Medicine County,173,424400,759.1,559.0831247529969
Mississippi,MS,28,Adams,Adams County,001,8355200,462.41,18068.81339071387
Mississippi,MS,28,Alcorn,Alcorn County,003,4586200,400.04,11464.353564643536
Mississippi,MS,28,Amite,Amite County,005,392200,730.1,537.186686755239
Mississippi,MS,28,Attala,Attala County,007,2134700,734.98,2904.4327736809164
Mississippi,MS,28,Benton,Benton County,009,209600,406.62,515.4689882445526
Mississippi,MS,28,Bolivar,Bolivar County,011,3788800,876.57,4322.301698666392
Mississippi,MS,28,Calhoun,Calhoun County,013,748000,586.57,1275.2101198492933
Mississippi,MS,28,Carroll,Carroll County,015,79900,628.24,127.18069527569082
Mississippi,MS,28,Chickasaw,Chickasaw County,017,1401300,501.78,2792.6581370321655
Mississippi,MS,28,Choctaw,Choctaw County,019,490500,418.18,1172.9398823473146
Mississippi,MS,28,Claiborne,Claiborne County,021,332200,487.41,681.5617242157526
Mississippi,MS,28,Clarke,Clarke County,023,2490600,691.55,3601.47494758152
Mississippi,MS,28,Clay,Clay County,025,4265000,410.08,10400.409676160749
Mississippi,MS,28,Coahoma,Coahoma County,027,3401400,552.44,6157.048729273767
Mississippi,MS,28,Copiah,Copiah County,029,2348100,777.24,3021.0745715609078
Mississippi,MS,28,Covington,Covington County,031,842900,413.79,2037.0236110104158
Mississippi,MS,28,DeSoto,DeSoto County,033,95829000,476.15,201258.00693058912
Mississippi,MS,28,Forrest,Forrest County,035,20589900,466.31,44154.961291844484
Mississippi,MS,28,Franklin,Franklin County,037,263900,563.78,468.0903898683884
Mississippi,MS,28,George,George County,039,1070400,478.71,2236.009274926365
Mississippi,MS,28,Greene,Greene County,041,326800,712.76,458.49935462147147
Mississippi,MS,28,Grenada,Grenada County,043,2419900,422.11,5732.865840657649
Mississippi,MS,28,Hancock,Hancock County,045,6681900,473.75,14104.274406332454
Mississippi,MS,28,Harrison,Harrison County,047,55295400,573.99,96335.12778968275
Mississippi,MS,28,Hinds,Hinds County,049,99890900,869.74,114851.44985857843
Mississippi,MS,28,Holmes,Holmes County,051,1089000,756.7,1439.1436500594687
Mississippi,MS,28,Humphreys,Humphreys County,053,281800,418.49,673.3733183588616
Mississippi,MS,28,Issaquena,Issaquena County,055,1400,413.05,3.3894201670499937
Mississippi,MS,28,Itawamba,Itawamba County,057,1604800,532.79,3012.068544830046
Mississippi,MS,28,Jackson,Jackson County,059,29515400,722.75,40837.63403666551
Mississippi,MS,28,Jasper,Jasper County,061,453600,676.24,670.767774754525
Mississippi,MS,28,Jefferson,Jefferson County,063,106900,519.93,205.60460061931417
Mississippi,MS,28,Jefferson,Jefferson Davis County,063,471300,519.93,906.4681784086321
Mississippi,MS,28,Jefferson Davis,Jefferson Davis County,065,471300,408.44,1153.9026540005875
Mississippi,MS,28,Jones,Jones County,067,8657300,694.8,12460.132412204952
Mississippi,MS,28,Kemper,Kemper County,069,156800,766.18,204.65164843770395
Mississippi,MS,28,Lafayette,Lafayette County,071,12981500,631.71,20549.777587817192
Mississippi,MS,28,Lamar,Lamar County,073,14231700,497.06,28631.754717740314
Mississippi,MS,28,Lauderdale,Lauderdale County,075,14925200,703.63,21211.716385031905
Mississippi,MS,28,Lawrence,Lawrence County,077,233000,430.67,541.0174843847958
